employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,training_impact
18232,Sales & Marketing,region_12,Bachelor's,m,other,1,35,4.0,3,0,49,0,49
71577,Operations,region_7,Bachelor's,m,other,2,36,3.0,7,0,62,0,124
55456,Sales & Marketing,region_6,Bachelor's,m,other,1,33,4.0,6,0,43,0,43
77059,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,32,3.0,7,0,52,0,52
41314,Sales & Marketing,region_11,Master's & above,m,sourcing,1,39,5.0,3,0,45,0,45
12824,Operations,region_27,Bachelor's,m,sourcing,1,27,2.0,2,0,60,0,60
33823,Sales & Marketing,region_22,Bachelor's,f,referred,1,27,,1,0,47,0,47
43393,Technology,region_4,Bachelor's,m,other,2,31,3.0,3,0,80,0,160
62410,Operations,region_16,Bachelor's,m,sourcing,1,30,3.0,6,0,57,0,57
41238,Operations,region_2,Bachelor's,f,other,1,28,4.0,3,0,61,0,61
47749,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,33,3.0,8,0,52,0,52
22969,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,27,3.0,2,0,50,0,100
63891,Procurement,region_6,Bachelor's,m,other,2,29,3.0,4,0,72,0,144
20543,Operations,region_21,Bachelor's,m,other,1,27,2.0,3,0,57,0,57
16506,Procurement,region_2,Bachelor's,m,sourcing,1,27,3.0,4,0,67,0,67
35698,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,3.0,12,0,46,0,46
60604,Operations,region_2,Bachelor's,f,other,2,33,5.0,6,0,55,0,110
70007,Procurement,region_22,Bachelor's,f,other,3,27,3.0,2,0,66,0,198
28753,Technology,region_2,Master's & above,f,other,1,32,3.0,7,0,81,0,81
47472,HR,region_2,Bachelor's,m,sourcing,1,35,3.0,4,0,54,0,54
10532,Technology,region_2,Bachelor's,m,other,2,51,5.0,5,0,84,0,168
56432,Analytics,region_22,Bachelor's,f,other,2,33,5.0,4,0,85,0,170
20737,Technology,region_2,Bachelor's,f,other,1,36,4.0,7,0,80,0,80
53729,Sales & Marketing,region_14,,m,other,1,23,3.0,2,0,48,0,48
26914,Analytics,region_26,Bachelor's,f,other,1,28,5.0,2,0,87,0,87
15908,Procurement,region_17,Master's & above,m,other,1,39,4.0,4,0,70,0,70
22970,Sales & Marketing,region_2,Master's & above,m,sourcing,2,34,3.0,7,0,50,0,100
8630,Operations,region_8,Bachelor's,m,sourcing,1,27,3.0,2,0,61,0,61
34677,Sales & Marketing,region_2,Bachelor's,m,other,1,60,5.0,14,0,48,0,48
24364,Procurement,region_15,Master's & above,m,other,1,46,4.0,5,0,64,0,64
32981,Operations,region_7,Bachelor's,f,sourcing,1,36,4.0,2,0,57,0,57
27900,Technology,region_2,Master's & above,f,other,2,33,1.0,4,0,81,0,162
42519,Procurement,region_16,Bachelor's,m,other,2,33,3.0,2,0,66,0,132
37441,Operations,region_2,Bachelor's,m,other,2,30,5.0,5,0,55,0,110
74556,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,44,3.0,7,0,50,0,50
16139,Operations,region_15,Bachelor's,f,sourcing,1,38,5.0,6,0,55,0,55
66633,Procurement,region_17,,f,other,1,27,3.0,5,0,68,0,68
12964,Procurement,region_27,Bachelor's,m,sourcing,3,27,3.0,2,0,72,0,216
56758,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,31,3.0,6,0,46,0,46
69341,HR,region_2,Bachelor's,m,other,1,31,2.0,2,0,53,0,53
53599,Operations,region_2,Bachelor's,m,sourcing,1,29,3.0,3,0,60,0,60
20396,Finance,region_2,Bachelor's,f,other,1,55,4.0,17,0,59,0,59
30619,Operations,region_2,Bachelor's,m,other,1,49,5.0,20,0,60,0,60
39494,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,3.0,7,0,48,0,48
16311,Sales & Marketing,region_23,Bachelor's,f,other,1,35,3.0,5,0,48,0,48
76268,Sales & Marketing,region_1,Master's & above,m,other,1,31,2.0,10,0,50,0,50
76367,Operations,region_22,Master's & above,m,other,1,34,2.0,7,0,54,0,54
40164,Operations,region_12,Bachelor's,m,sourcing,1,31,4.0,2,0,63,0,63
45190,Analytics,region_30,Bachelor's,m,sourcing,1,31,3.0,5,0,80,0,80
75607,Operations,region_22,Bachelor's,m,other,1,33,3.0,6,0,61,0,61
21592,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,28,5.0,3,0,50,0,50
51781,Sales & Marketing,region_15,Bachelor's,m,referred,1,29,5.0,5,0,48,0,48
25056,Operations,region_31,Bachelor's,m,other,1,34,5.0,7,0,63,0,63
51375,HR,region_2,,m,other,1,41,1.0,13,0,52,0,52
76340,Procurement,region_13,Bachelor's,m,other,1,25,1.0,3,0,72,0,72
45728,Operations,region_27,Bachelor's,f,other,1,37,4.0,3,0,54,0,54
10614,Sales & Marketing,region_1,Master's & above,f,other,1,33,3.0,2,0,93,1,93
53926,Sales & Marketing,region_17,Bachelor's,m,other,2,33,4.0,7,0,63,1,126
8731,Operations,region_16,Master's & above,f,other,1,46,4.0,16,0,59,0,59
72823,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48,2.0,15,0,53,0,53
48448,Procurement,region_2,Bachelor's,f,sourcing,1,45,2.0,6,0,72,0,72
43721,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,32,3.0,5,0,52,0,52
36749,Finance,region_29,Bachelor's,m,sourcing,1,30,3.0,5,0,59,0,59
48199,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,25,3.0,3,0,49,0,49
6371,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,1.0,8,0,45,0,45
72088,Sales & Marketing,region_13,Master's & above,m,other,2,34,1.0,10,0,46,0,92
1147,Analytics,region_22,Bachelor's,f,sourcing,1,28,3.0,2,0,84,0,84
52371,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,2.0,12,0,43,0,43
10256,Operations,region_30,Bachelor's,f,sourcing,1,26,,1,0,63,0,63
38272,Operations,region_15,Bachelor's,m,sourcing,1,48,3.0,6,0,58,0,58
75943,Analytics,region_3,Bachelor's,m,other,1,28,3.0,2,0,86,0,86
11614,R&D,region_4,Bachelor's,m,sourcing,1,35,2.0,9,0,82,0,82
14979,Sales & Marketing,region_26,,m,sourcing,1,43,1.0,11,0,46,0,46
36822,Sales & Marketing,region_23,Master's & above,f,other,1,32,3.0,7,0,53,0,53
12898,Technology,region_7,Master's & above,f,sourcing,1,32,3.0,3,0,80,0,80
36488,Technology,region_4,Bachelor's,m,other,1,30,4.0,4,0,78,0,78
6861,Technology,region_2,Master's & above,m,other,1,32,1.0,7,0,74,0,74
17970,Sales & Marketing,region_18,Bachelor's,m,sourcing,1,38,3.0,5,0,53,0,53
72421,Operations,region_32,Bachelor's,m,other,2,33,5.0,3,0,58,0,116
56533,HR,region_28,Bachelor's,m,sourcing,1,28,3.0,5,0,48,0,48
54530,HR,region_22,Bachelor's,f,sourcing,1,26,1.0,2,0,52,0,52
78079,Procurement,region_2,Master's & above,f,sourcing,1,57,3.0,4,0,75,0,75
24628,Operations,region_2,Master's & above,f,sourcing,2,38,5.0,3,0,59,0,118
49413,Operations,region_2,Below Secondary,m,other,1,26,,1,0,58,0,58
56964,Technology,region_2,Master's & above,f,other,3,32,2.0,4,0,80,0,240
64038,Sales & Marketing,region_17,Bachelor's,m,sourcing,2,38,1.0,8,0,57,0,114
70495,Technology,region_2,Master's & above,m,other,1,42,1.0,6,0,76,0,76
32644,Sales & Marketing,region_13,Bachelor's,m,other,1,37,3.0,8,0,49,1,49
70538,Operations,region_2,Bachelor's,f,sourcing,1,31,5.0,5,0,60,0,60
70889,Analytics,region_15,Bachelor's,m,other,1,31,3.0,2,0,82,0,82
8105,Operations,region_2,Master's & above,f,other,2,49,4.0,21,0,60,0,120
49857,Operations,region_7,Bachelor's,f,other,1,29,4.0,3,0,59,0,59
78038,Sales & Marketing,region_13,Master's & above,m,other,1,33,1.0,2,0,50,0,50
74700,Operations,region_10,Bachelor's,m,other,1,33,4.0,4,0,57,0,57
42247,Operations,region_2,,f,other,1,45,3.0,13,0,61,0,61
47402,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,27,3.0,2,0,47,0,47
34102,Operations,region_22,Bachelor's,m,sourcing,1,40,1.0,6,0,60,0,60
38402,Sales & Marketing,region_13,Bachelor's,m,other,1,39,5.0,2,0,48,0,48
70319,Procurement,region_21,,m,other,3,31,5.0,5,0,71,0,213
52219,Analytics,region_2,Master's & above,m,sourcing,1,39,3.0,10,0,86,0,86
25732,Analytics,region_2,,m,sourcing,1,25,4.0,4,0,83,0,83
68238,Operations,region_13,Master's & above,f,other,1,34,3.0,8,0,58,0,58
28080,Operations,region_21,Master's & above,f,other,1,35,4.0,3,1,61,0,61
5446,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,2.0,7,0,44,0,44
5220,Analytics,region_32,Bachelor's,m,other,1,24,1.0,2,0,84,0,84
55415,Sales & Marketing,region_31,Bachelor's,m,other,1,31,2.0,6,0,50,0,50
13248,Technology,region_2,Bachelor's,f,other,3,38,5.0,10,0,77,0,231
4532,Sales & Marketing,region_7,Master's & above,m,other,1,48,1.0,19,0,52,0,52
71939,Operations,region_2,Master's & above,f,other,1,53,3.0,4,0,61,0,61
8042,Operations,region_25,Bachelor's,f,other,1,38,3.0,5,0,61,0,61
43930,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,5.0,5,0,51,0,51
2776,Operations,region_22,Bachelor's,f,other,1,27,3.0,4,0,58,0,58
37534,Operations,region_17,Bachelor's,m,other,1,24,3.0,2,0,61,0,61
15783,Operations,region_2,Bachelor's,f,other,1,38,4.0,7,0,63,0,63
663,Operations,region_13,Master's & above,m,other,2,35,3.0,9,0,55,0,110
2838,HR,region_2,Bachelor's,f,other,1,35,5.0,6,0,53,0,53
74731,Operations,region_21,Bachelor's,m,sourcing,1,20,,1,0,55,0,55
29343,Procurement,region_15,Master's & above,m,sourcing,1,34,1.0,3,0,72,0,72
7111,Finance,region_8,Bachelor's,m,other,2,27,4.0,3,0,62,0,124
71029,Analytics,region_11,Bachelor's,m,other,2,35,3.0,8,0,81,0,162
69230,HR,region_27,Bachelor's,m,sourcing,1,31,4.0,5,1,52,0,52
30290,Procurement,region_7,Bachelor's,m,other,1,33,4.0,8,0,71,1,71
71988,Operations,region_11,Bachelor's,m,sourcing,2,42,5.0,15,0,58,0,116
42892,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,35,3.0,4,0,53,0,53
44029,Finance,region_4,Master's & above,m,sourcing,1,36,3.0,7,0,64,0,64
14353,R&D,region_2,Master's & above,m,other,1,41,5.0,11,0,82,0,82
25656,Sales & Marketing,region_15,Bachelor's,m,other,2,35,2.0,9,0,51,0,102
72733,Operations,region_32,Bachelor's,m,other,1,36,4.0,9,0,56,0,56
17869,Sales & Marketing,region_27,Bachelor's,m,other,1,35,1.0,10,0,49,0,49
63053,Operations,region_13,Master's & above,m,sourcing,1,31,1.0,2,0,57,0,57
61847,Sales & Marketing,region_7,Bachelor's,m,other,1,34,1.0,10,0,51,0,51
70449,HR,region_26,Master's & above,m,other,1,40,2.0,10,0,50,0,50
26940,Operations,region_25,Below Secondary,m,other,1,26,3.0,2,0,55,0,55
46290,Operations,region_28,Bachelor's,m,other,1,39,4.0,7,0,60,0,60
21699,Operations,region_17,Bachelor's,m,sourcing,1,26,,1,0,63,0,63
1931,Technology,region_25,Bachelor's,m,other,1,29,3.0,5,0,77,0,77
53787,Procurement,region_7,Bachelor's,m,sourcing,2,34,3.0,4,0,71,0,142
68381,HR,region_22,Master's & above,m,other,1,32,5.0,4,0,49,0,49
75905,Analytics,region_34,Bachelor's,m,sourcing,1,28,3.0,2,0,88,0,88
49719,Operations,region_12,Bachelor's,f,other,1,26,4.0,2,0,59,0,59
19589,Finance,region_22,Master's & above,m,other,2,40,4.0,3,0,61,0,122
54063,Operations,region_29,Bachelor's,m,other,1,41,5.0,4,0,63,0,63
5274,Analytics,region_25,Bachelor's,m,sourcing,2,32,5.0,7,0,83,0,166
55465,HR,region_22,Master's & above,f,sourcing,1,33,5.0,3,0,49,0,49
77765,Finance,region_2,Bachelor's,f,other,1,32,4.0,5,0,63,0,63
58099,Procurement,region_2,Master's & above,m,sourcing,3,50,3.0,8,0,76,0,228
76746,Legal,region_7,Below Secondary,m,other,2,28,,1,0,60,0,120
23166,Technology,region_7,Bachelor's,m,sourcing,1,29,3.0,3,0,80,0,80
36810,Finance,region_2,Bachelor's,m,other,2,30,3.0,6,0,61,0,122
74945,Operations,region_28,Bachelor's,m,sourcing,1,27,4.0,4,0,62,0,62
7151,Analytics,region_22,Bachelor's,m,referred,2,27,5.0,3,0,86,0,172
33454,Operations,region_33,Bachelor's,m,other,1,30,3.0,5,0,62,0,62
8212,HR,region_12,Bachelor's,m,sourcing,1,31,3.0,3,0,52,0,52
62562,HR,region_4,Bachelor's,m,other,1,36,4.0,9,0,48,0,48
60276,Procurement,region_15,Bachelor's,m,sourcing,1,28,4.0,3,0,74,0,74
11871,Sales & Marketing,region_27,Bachelor's,m,other,1,34,1.0,7,0,47,0,47
69858,Operations,region_32,Bachelor's,f,sourcing,1,39,3.0,8,0,59,0,59
38906,HR,region_7,Bachelor's,f,sourcing,1,25,3.0,4,0,53,0,53
18721,Operations,region_22,Bachelor's,m,sourcing,1,26,,1,0,61,0,61
30236,Sales & Marketing,region_2,Master's & above,f,other,1,40,1.0,11,0,48,0,48
31786,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,28,3.0,3,0,52,0,52
14203,Sales & Marketing,region_6,Bachelor's,m,other,2,30,2.0,7,0,49,0,98
7987,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,35,3.0,8,0,49,0,49
76004,Operations,region_30,Bachelor's,m,other,1,28,3.0,4,0,61,0,61
36339,Finance,region_2,Bachelor's,m,sourcing,1,25,4.0,3,0,59,0,59
6074,Operations,region_22,Master's & above,m,sourcing,1,49,3.0,18,0,55,0,55
54153,Sales & Marketing,region_11,Bachelor's,m,other,1,36,1.0,8,0,52,0,52
52919,Operations,region_13,Bachelor's,m,other,1,28,3.0,3,0,57,0,57
29867,Finance,region_11,Bachelor's,f,other,1,31,4.0,4,0,64,0,64
9446,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,5.0,1,0,61,1,61
57460,Operations,region_27,Below Secondary,f,sourcing,1,23,3.0,2,0,55,0,55
17252,Technology,region_33,Bachelor's,f,other,1,28,4.0,4,0,80,0,80
21419,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,4.0,7,0,51,0,102
17676,Procurement,region_2,Bachelor's,m,sourcing,1,28,3.0,3,1,75,0,75
57085,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,28,4.0,4,0,50,0,50
43351,HR,region_15,Bachelor's,f,other,1,34,3.0,3,0,45,0,45
10544,Procurement,region_31,Bachelor's,m,other,1,27,2.0,2,0,67,0,67
44063,Sales & Marketing,region_31,Bachelor's,m,other,1,25,3.0,1,0,52,0,52
11422,Sales & Marketing,region_10,Bachelor's,m,other,1,45,3.0,16,0,53,0,53
2016,Technology,region_29,Bachelor's,m,other,1,27,3.0,3,0,79,0,79
64942,Procurement,region_4,Master's & above,m,other,1,45,4.0,6,0,73,0,73
4317,Sales & Marketing,region_17,Master's & above,m,other,1,44,3.0,14,0,49,0,49
55037,Technology,region_2,Bachelor's,f,other,3,27,2.0,2,0,80,0,240
785,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,31,5.0,5,0,46,0,46
34625,Sales & Marketing,region_20,Master's & above,m,sourcing,1,42,4.0,6,0,52,0,52
23370,Analytics,region_15,Bachelor's,m,sourcing,3,32,4.0,3,0,87,0,261
70677,Operations,region_15,Bachelor's,m,referred,1,38,5.0,3,0,60,0,60
72294,Procurement,region_2,Master's & above,f,other,1,44,5.0,16,0,73,0,73
56733,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,5.0,6,1,49,1,49
38662,Sales & Marketing,region_11,Bachelor's,f,other,1,28,3.0,3,0,48,0,48
66811,Sales & Marketing,region_22,Master's & above,m,other,1,53,5.0,5,0,51,0,51
29271,Procurement,region_16,Bachelor's,m,other,3,39,3.0,4,0,74,0,222
73514,Operations,region_19,Master's & above,m,sourcing,1,37,3.0,4,0,62,0,62
59538,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,38,4.0,10,0,58,0,58
67879,Sales & Marketing,region_25,Master's & above,m,sourcing,1,36,1.0,4,0,48,0,48
55879,Sales & Marketing,region_2,Bachelor's,f,other,1,52,4.0,12,0,50,0,50
2913,Technology,region_13,Bachelor's,m,sourcing,1,24,3.0,2,0,80,0,80
28034,Technology,region_24,Bachelor's,f,other,1,33,3.0,10,0,79,0,79
72996,Analytics,region_29,Bachelor's,m,sourcing,2,33,3.0,6,0,87,0,174
26621,Procurement,region_34,Bachelor's,m,other,1,27,3.0,3,0,72,0,72
31617,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,34,2.0,10,0,51,0,51
10456,HR,region_2,Bachelor's,m,other,1,26,,1,0,50,1,50
2007,Sales & Marketing,region_7,Bachelor's,m,other,3,26,1.0,4,0,51,0,153
65931,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,37,5.0,7,0,48,0,48
32023,Analytics,region_11,Bachelor's,m,other,1,26,5.0,3,0,82,0,82
2763,Operations,region_22,Bachelor's,m,sourcing,1,26,4.0,3,0,59,0,59
13131,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,37,1.0,4,0,48,0,48
39303,Operations,region_4,Bachelor's,m,sourcing,1,32,5.0,7,0,61,0,61
60665,Sales & Marketing,region_13,,m,sourcing,1,42,3.0,7,0,54,0,54
73821,Procurement,region_22,Bachelor's,f,other,1,30,,1,0,68,0,68
57569,Procurement,region_22,Bachelor's,m,sourcing,2,29,4.0,7,0,70,0,140
8043,Sales & Marketing,region_22,Master's & above,m,other,2,33,3.0,7,0,52,0,104
58431,Finance,region_2,Bachelor's,m,other,1,35,5.0,3,0,59,0,59
36494,Sales & Marketing,region_34,Master's & above,m,other,1,34,3.0,7,0,47,0,47
5641,Finance,region_32,Bachelor's,m,other,1,33,4.0,6,0,58,0,58
31746,Technology,region_30,Master's & above,f,other,1,34,3.0,4,0,79,1,79
25919,Finance,region_31,Master's & above,f,sourcing,1,33,4.0,3,0,61,0,61
6053,Sales & Marketing,region_31,Bachelor's,m,other,1,49,5.0,15,0,51,0,51
65971,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,,1,0,49,0,49
22599,Technology,region_2,Bachelor's,m,other,2,34,4.0,9,0,83,0,166
64271,Operations,region_2,Bachelor's,f,other,1,48,5.0,15,0,63,0,63
75623,Operations,region_22,Bachelor's,m,other,1,46,1.0,18,0,61,0,61
45831,Technology,region_13,Master's & above,f,other,1,39,3.0,7,0,81,0,81
61838,Procurement,region_2,Bachelor's,f,other,1,47,4.0,14,0,69,0,69
38120,Procurement,region_1,Bachelor's,f,sourcing,1,32,2.0,6,0,69,0,69
36552,Analytics,region_20,Bachelor's,m,sourcing,1,27,,1,0,87,0,87
72940,Procurement,region_13,Master's & above,m,other,2,42,3.0,7,1,83,1,166
6841,Technology,region_2,Bachelor's,m,other,1,30,5.0,4,0,80,0,80
1188,Operations,region_16,Bachelor's,m,other,1,36,5.0,7,0,64,0,64
41967,Procurement,region_4,Bachelor's,m,other,1,29,2.0,6,0,70,0,70
29440,Analytics,region_29,Bachelor's,m,sourcing,1,24,4.0,3,0,85,0,85
71264,Operations,region_19,Bachelor's,m,sourcing,1,31,3.0,10,0,59,0,59
43107,Technology,region_2,Master's & above,f,sourcing,1,50,2.0,16,0,79,0,79
58978,Analytics,region_31,Bachelor's,m,other,1,27,1.0,6,0,85,0,85
72409,Sales & Marketing,region_31,Bachelor's,m,other,1,25,2.0,2,0,44,0,44
51156,Sales & Marketing,region_7,Master's & above,m,other,1,42,3.0,7,0,48,0,48
68848,Procurement,region_2,,m,other,1,33,4.0,4,0,73,0,73
49054,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,3.0,2,0,45,0,45
54309,Finance,region_2,Bachelor's,m,other,1,29,1.0,3,0,58,0,58
32904,Operations,region_7,Bachelor's,f,other,1,41,1.0,7,0,55,0,55
59270,Procurement,region_2,Bachelor's,m,other,1,27,4.0,3,0,71,0,71
41246,Operations,region_2,Bachelor's,f,sourcing,1,31,4.0,4,0,62,0,62
73028,Sales & Marketing,region_11,Bachelor's,m,other,1,34,4.0,10,0,51,0,51
2607,Sales & Marketing,region_29,Master's & above,m,sourcing,1,35,3.0,6,0,50,0,50
59784,Operations,region_7,Below Secondary,f,sourcing,1,26,4.0,4,0,62,0,62
53258,Operations,region_7,Bachelor's,f,sourcing,2,41,3.0,5,0,59,0,118
47236,Sales & Marketing,region_31,Bachelor's,m,other,1,35,1.0,4,0,51,0,51
64159,Sales & Marketing,region_2,Bachelor's,m,other,1,24,,1,0,48,0,48
13140,Procurement,region_7,Master's & above,m,sourcing,1,46,2.0,6,0,72,0,72
76620,Sales & Marketing,region_7,Master's & above,f,sourcing,1,37,5.0,3,0,44,0,44
23964,Operations,region_10,Master's & above,m,sourcing,2,33,4.0,7,0,56,0,112
51228,Finance,region_7,Bachelor's,f,sourcing,1,29,3.0,2,0,61,0,61
24000,Procurement,region_15,Bachelor's,f,sourcing,1,32,5.0,3,0,67,0,67
50902,Sales & Marketing,region_21,Bachelor's,m,other,1,34,3.0,4,0,47,0,47
31296,Sales & Marketing,region_2,Bachelor's,m,other,2,45,5.0,8,0,51,0,102
66473,Technology,region_23,Master's & above,f,other,1,33,4.0,4,0,81,0,81
48284,Operations,region_2,Bachelor's,m,other,1,32,2.0,6,0,59,0,59
1486,Analytics,region_4,Bachelor's,m,sourcing,2,28,4.0,4,0,85,0,170
21441,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,4.0,4,0,52,1,52
34107,Technology,region_2,Bachelor's,f,sourcing,1,46,3.0,2,0,86,0,86
60273,Procurement,region_7,Bachelor's,f,other,1,41,1.0,2,0,67,0,67
44950,Analytics,region_32,Bachelor's,m,sourcing,1,30,3.0,6,0,86,0,86
75460,Operations,region_4,Bachelor's,m,other,1,42,3.0,14,0,62,0,62
5090,HR,region_2,Bachelor's,m,sourcing,1,50,4.0,23,0,47,0,47
24638,Operations,region_10,Bachelor's,m,sourcing,1,27,3.0,3,0,62,0,62
25400,Analytics,region_29,Bachelor's,m,other,1,30,4.0,5,0,83,0,83
43390,Operations,region_2,Bachelor's,f,other,1,56,3.0,18,0,58,0,58
51333,Operations,region_34,Bachelor's,m,other,1,29,5.0,5,0,59,0,59
24355,Technology,region_13,Master's & above,m,sourcing,1,35,3.0,5,0,76,0,76
4008,Sales & Marketing,region_2,Bachelor's,m,other,1,45,4.0,4,0,50,0,50
21925,Sales & Marketing,region_12,Bachelor's,m,other,1,26,1.0,2,0,53,0,53
33243,Sales & Marketing,region_28,Bachelor's,m,other,1,35,4.0,7,0,51,0,51
38779,Procurement,region_2,Bachelor's,f,sourcing,1,40,3.0,4,0,71,0,71
58447,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,4.0,3,0,48,1,48
74961,Sales & Marketing,region_6,Bachelor's,m,other,1,29,4.0,5,0,53,0,53
69008,Procurement,region_23,Master's & above,f,other,1,38,5.0,4,0,70,0,70
62720,Sales & Marketing,region_2,Bachelor's,m,other,1,50,2.0,5,0,49,0,49
27042,Sales & Marketing,region_26,,f,sourcing,1,24,,1,0,46,0,46
30478,Procurement,region_14,Bachelor's,f,other,1,34,4.0,6,0,77,0,77
33852,Procurement,region_26,Bachelor's,m,sourcing,1,55,3.0,16,0,75,0,75
2504,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,28,5.0,5,0,47,0,47
71308,Sales & Marketing,region_30,Bachelor's,m,other,2,32,1.0,4,0,49,0,98
60608,R&D,region_26,Master's & above,f,sourcing,1,28,,1,0,82,0,82
63750,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,29,,1,0,46,0,92
36289,HR,region_7,Bachelor's,f,other,1,29,,1,0,52,0,52
28361,Finance,region_4,Master's & above,m,sourcing,2,34,2.0,4,0,71,1,142
75843,Technology,region_28,Master's & above,m,sourcing,1,30,4.0,7,0,77,0,77
65323,Sales & Marketing,region_15,Master's & above,m,other,2,32,1.0,5,0,49,0,98
38893,Finance,region_32,Bachelor's,f,sourcing,1,29,3.0,3,0,54,1,54
20558,Sales & Marketing,region_9,Bachelor's,m,other,1,26,1.0,4,0,47,0,47
24191,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,55,3.0,4,0,53,0,53
78076,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,26,3.0,4,0,55,0,55
58124,Procurement,region_7,Master's & above,m,sourcing,1,42,3.0,13,0,72,0,72
30441,Operations,region_2,Master's & above,m,other,1,40,5.0,3,1,84,1,84
36718,HR,region_27,Bachelor's,m,sourcing,1,32,3.0,3,0,52,0,52
30072,Sales & Marketing,region_2,Bachelor's,m,other,1,24,,1,0,98,1,98
75437,Operations,region_22,Bachelor's,m,other,1,34,5.0,10,0,63,0,63
52961,Technology,region_2,Bachelor's,f,sourcing,1,35,4.0,7,0,82,0,82
43,Sales & Marketing,region_26,Master's & above,f,other,1,37,1.0,8,0,49,0,49
28688,Legal,region_22,Bachelor's,m,other,1,30,3.0,4,0,68,0,68
46062,Sales & Marketing,region_30,Bachelor's,m,other,1,37,3.0,4,0,44,0,44
58974,Finance,region_22,Bachelor's,m,sourcing,1,27,4.0,2,0,57,0,57
73274,Technology,region_13,Bachelor's,f,other,1,32,3.0,6,0,81,0,81
64543,Finance,region_13,Bachelor's,m,other,1,25,5.0,3,0,56,0,56
32891,Analytics,region_29,Bachelor's,m,sourcing,2,28,4.0,2,0,86,0,172
30213,Technology,region_1,Master's & above,m,other,1,32,4.0,3,0,78,0,78
75275,Technology,region_22,Master's & above,f,other,1,34,3.0,9,0,78,1,78
31568,Sales & Marketing,region_32,Bachelor's,m,other,3,28,3.0,4,0,51,0,153
32307,Analytics,region_22,Bachelor's,m,other,1,29,2.0,2,0,80,0,80
